Unnamed: 0,id,name,album,artist,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood,trust,fear,negative,sadness,anger,surprise,positive,disgust,joy,anticipation
70,4SqWKzw0CbA05TGszDgMlc,I Love You So,I Love You So,The Walters,2014-11-28,87,160239,0.575,0.583,0.648,0.0,0.115,0.466,-4.891,0.0358,75.977,10,4,happy,0.07017543859649122,0.03508771929824561,0.10526315789473684,0.07017543859649122,0.05263157894736842,0.07017543859649122,0.24561403508771928,0.07017543859649122,0.21052631578947367,0.07017543859649122
71,5gDWsRxpJ2lZAffh5p7K0w,Stargirl Interlude,Starboy,The Weeknd,2016-11-24,83,111626,0.715,0.353,0.47,0.0923,0.104,0.426,-12.638,0.0772,89.965,5,4,happy,0.1076923076923077,0.015384615384615385,0.13846153846153847,0.06153846153846154,0.015384615384615385,0.0,0.26153846153846155,0.07692307692307693,0.18461538461538463,0.13846153846153847
72,3sNVsP50132BTNlImLx70i,Bound 2,Yeezus,Kanye West,2013-06-18,81,229146,0.367,0.145,0.665,0.0,0.113,0.31,-2.821,0.0465,148.913,1,4,happy,0.06369426751592357,0.05732484076433121,0.2484076433121019,0.08917197452229299,0.06369426751592357,0.025477707006369428,0.20382165605095542,0.050955414012738856,0.14012738853503184,0.05732484076433121
73,4qG7hWhljsqqENL5PaLA2z,Let The Light In (feat. Father John Misty),Did you know that there's a tunnel under Ocean Blvd,Lana Del Rey,2023-03-24,78,278126,0.335,0.385,0.44,0.00251,0.115,0.198,-9.748,0.0275,132.449,9,4,happy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,51Grh1RyUDcMBbpuyUIUHI,rises the moon,recently,Liana Flores,2019-04-10,81,161929,0.483,0.947,0.129,0.145,0.106,0.203,-20.149,0.0349,137.35,5,3,happy,0.075,0.125,0.175,0.1,0.05,0.025,0.2,0.0,0.15,0.1
75,2xql0pid3EUwW38AsywxhV,Reflections,Hard To Imagine The Neighbourhood Ever Changing,The Neighbourhood,2018-11-02,83,244013,0.648,0.114,0.594,0.0462,0.116,0.544,-7.027,0.0293,113.983,11,4,happy,0.056338028169014086,0.09859154929577464,0.18309859154929578,0.1267605633802817,0.09859154929577464,0.04225352112676056,0.11267605633802817,0.11267605633802817,0.09859154929577464,0.07042253521126761
76,1NZs6n6hl8UuMaX0UC0YTz,Brooklyn Baby,Ultraviolence (Deluxe),Lana Del Rey,2014-01-01,80,351640,0.404,0.542,0.664,0.00402,0.11,0.0949,-6.698,0.0407,107.747,1,4,happy,0.1,0.014285714285714285,0.05714285714285714,0.04285714285714286,0.0,0.02857142857142857,0.37142857142857144,0.014285714285714285,0.2857142857142857,0.08571428571428572
77,2enPRFda84VE2wtI8c86Uf,Always Forever,Static,Cults,2013-10-15,79,223746,0.174,0.00181,0.742,0.281,0.198,0.36,-5.93,0.0485,163.378,8,4,happy,0.13333333333333333,0.06666666666666667,0.26666666666666666,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.13333333333333333,0.2
78,3Z0qLOS0cqWKPHXkbTXmNF,Gilded Lily,Offering,Cults,2022-10-26,76,212736,0.4,0.468,0.571,3.05e-05,0.519,0.146,-6.534,0.0288,61.859,11,4,happy,0.038461538461538464,0.038461538461538464,0.2692307692307692,0.11538461538461539,0.07692307692307693,0.0,0.07692307692307693,0.23076923076923078,0.0,0.15384615384615385
79,77KnJc8o5G1eKVwX5ywMeZ,Mind Over Matter (Reprise),Mirrorball / Mind Over Matter (Reprise),Young the Giant,2015-04-18,74,230866,0.393,0.229,0.487,0.0,0.128,0.3,-6.348,0.0337,151.958,0,4,happy,0.03278688524590164,0.13114754098360656,0.09836065573770492,0.08196721311475409,0.01639344262295082,0.19672131147540983,0.13114754098360656,0.01639344262295082,0.13114754098360656,0.16393442622950818
80,72cGBEqu7RitIOoACXYjfR,The Blonde,French Exit,TV Girl,2014-06-05,76,227760,0.501,0.225,0.547,0.912,0.288,0.225,-7.961,0.0243,87.692,1,4,happy,0.08888888888888889,0.044444444444444446,0.17777777777777778,0.1111111111111111,0.022222222222222223,0.06666666666666667,0.17777777777777778,0.06666666666666667,0.1111111111111111,0.13333333333333333
81,5Az8KU81g2aLBbJN67F2CI,Mind Over Matter,Mind Over Matter,Young the Giant,2014-01-17,70,244693,0.466,0.000501,0.763,0.0,0.0973,0.293,-4.448,0.0318,154.914,0,4,happy,0.03278688524590164,0.13114754098360656,0.09836065573770492,0.08196721311475409,0.01639344262295082,0.19672131147540983,0.13114754098360656,0.01639344262295082,0.13114754098360656,0.16393442622950818
82,7D0RhFcb3CrfPuTJ0obrod,Sparks,Parachutes,Coldplay,2000-07-10,86,227093,0.371,0.748,0.268,0.0517,0.104,0.165,-10.506,0.0281,102.617,1,3,happy,0.1875,0.0,0.125,0.1875,0.0,0.0,0.1875,0.0,0.1875,0.125
83,75IQVo8hqI1iwVZyvkN2VT,Show Me How,Show Me How,Men I Trust,2018-02-28,79,215110,0.791,0.672,0.271,0.543,0.102,0.564,-11.959,0.0431,166.002,5,4,happy,0.3333333333333333,0.0,0.1111111111111111,0.037037037037037035,0.0,0.037037037037037035,0.2222222222222222,0.0,0.2222222222222222,0.037037037037037035
84,6ilc4vQcwMPlvAHFfsTGng,Sweet,Cigarettes After Sex,Cigarettes After Sex,2017-06-09,81,292110,0.449,0.351,0.51,0.761,0.139,0.115,-9.075,0.0278,96.425,6,4,happy,0.10377358490566038,0.03773584905660377,0.02830188679245283,0.03773584905660377,0.009433962264150943,0.10377358490566038,0.25471698113207547,0.009433962264150943,0.2358490566037736,0.1792452830188679
85,3sslYZcFKtUvIEWN9lADgr,First Love/Late Spring,Bury Me At Makeout Creek,Mitski,2014-11-11,76,278640,0.445,0.000825,0.543,0.0137,0.202,0.102,-8.196,0.0272,99.963,0,4,happy,0.07692307692307693,0.02564102564102564,0.14102564102564102,0.08974358974358974,0.01282051282051282,0.08974358974358974,0.23076923076923078,0.05128205128205128,0.16666666666666666,0.11538461538461539
86,2fhOljbX79loRcdl47SFye,Moonlight on the River,This Old Dog,Mac DeMarco,2017-05-05,76,422613,0.662,0.252,0.478,0.833,0.216,0.43,-8.631,0.0451,139.98,9,4,happy,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8
87,0sTlGEld0h8kIPZaKDYUf4,Notion,Notion,The Rare Occasions,2021-12-02,79,195120,0.309,0.0673,0.883,0.00111,0.0849,0.312,-3.825,0.0808,159.488,9,4,happy,0.05454545454545454,0.07272727272727272,0.14545454545454545,0.09090909090909091,0.07272727272727272,0.01818181818181818,0.23636363636363636,0.05454545454545454,0.12727272727272726,0.12727272727272726
88,0EF1EE8zusg3Y869e56JFd,Nothing's New,Good God!,Rio Romeo,2022-09-23,78,211000,0.421,0.863,0.394,4.74e-06,0.0984,0.399,-8.312,0.0277,96.192,11,3,happy,0.024390243902439025,0.12195121951219512,0.3170731707317073,0.24390243902439024,0.0,0.024390243902439025,0.14634146341463414,0.0,0.024390243902439025,0.0975609756097561
89,2K7xn816oNHJZ0aVqdQsha,Softcore,Hard To Imagine The Neighbourhood Ever Changing,The Neighbourhood,2018-11-02,84,206280,0.575,0.0484,0.568,0.000417,0.286,0.37,-5.509,0.03,93.986,9,4,happy,0.01818181818181818,0.01818181818181818,0.03636363636363636,0.03636363636363636,0.01818181818181818,0.18181818181818182,0.23636363636363636,0.0,0.23636363636363636,0.21818181818181817
90,5PjdC2gMATetx5xdnwGUu7,i wanna be your girlfriend,i wanna be your girlfriend,girl in red,2018-03-02,74,204990,0.541,0.0215,0.382,0.000836,0.304,0.343,-14.323,0.035,155.901,7,4,happy,0.04950495049504951,0.15841584158415842,0.16831683168316833,0.17326732673267325,0.04950495049504951,0.09405940594059406,0.10396039603960396,0.04950495049504951,0.09900990099009901,0.054455445544554455
91,2e4jB31WcGsxKL1ByqdZCq,Sippy Cup,Cry Baby (Deluxe Edition),Melanie Martinez,2015-08-14,68,195066,0.715,0.486,0.651,0.0,0.228,0.733,-9.241,0.12,134.914,5,4,happy,0.11304347826086956,0.0782608695652174,0.19130434782608696,0.10434782608695652,0.08695652173913043,0.017391304347826087,0.14782608695652175,0.02608695652173913,0.1565217391304348,0.0782608695652174
92,0j3mqDTK4Z6lvrLzFCUUz6,Good Looking,Good Looking,Suki Waterhouse,2022-08-18,81,214800,0.365,0.079,0.554,0.000358,0.125,0.259,-9.076,0.03,150.11,4,3,happy,0.09210526315789473,0.06578947368421052,0.14473684210526316,0.02631578947368421,0.039473684210526314,0.10526315789473684,0.17105263157894737,0.11842105263157894,0.10526315789473684,0.13157894736842105
93,1aXV8GrmQLvgoFtBPERP7E,Jealous,Jealous,Eyedress,2019-12-06,83,122338,0.474,0.00491,0.921,0.85,0.476,0.696,-10.431,0.0457,93.01,9,4,happy,0.08571428571428572,0.047619047619047616,0.17142857142857143,0.047619047619047616,0.14285714285714285,0.01904761904761905,0.14285714285714285,0.14285714285714285,0.11428571428571428,0.08571428571428572
94,0TZejo18HlJ86OrWNsXKnw,Mrs Magic,Mrs Magic,Strawberry Guy,2019-07-24,79,208500,0.471,0.159,0.634,0.365,0.374,0.366,-7.406,0.031,132.542,8,4,happy,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0
95,5Qnrgqy1pAm9GyNQOgyVFz,Fourth of July,Carrie & Lowell,Sufjan Stevens,2015-03-31,77,279316,0.435,0.973,0.104,0.33,0.119,0.162,-22.39,0.0445,120.484,6,4,happy,0.043478260869565216,0.2028985507246377,0.2318840579710145,0.21739130434782608,0.014492753623188406,0.0,0.15942028985507245,0.028985507246376812,0.043478260869565216,0.057971014492753624
96,79EkGysjP2dL5GdpeQjRxT,This Side of Paradise,Color,Coyote Theory,2020-12-11,76,242010,0.306,0.432,0.664,7.5e-06,0.135,0.321,-6.07,0.0276,158.283,9,4,happy,0.04819277108433735,0.1686746987951807,0.1686746987951807,0.1686746987951807,0.1686746987951807,0.0,0.04819277108433735,0.1686746987951807,0.03614457831325301,0.024096385542168676
97,79EkGysjP2dL5GdpeQjRxT,This Side of Paradise,Color,Coyote Theory,2020-12-11,76,242010,0.306,0.432,0.664,7.5e-06,0.135,0.321,-6.07,0.0276,158.283,9,4,happy,0.04819277108433735,0.1686746987951807,0.1686746987951807,0.1686746987951807,0.1686746987951807,0.0,0.04819277108433735,0.1686746987951807,0.03614457831325301,0.024096385542168676
98,7IL8PSVwLOJxqYne6azxQv,Pretty Boy,Chip Chrome & The Mono-Tones,The Neighbourhood,2020-09-25,73,234093,0.578,0.208,0.386,0.0453,0.307,0.569,-11.464,0.0278,154.902,6,4,happy,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.2,0.0,0.0
99,1EQFOouqdKYdpbNoOHRVO2,abcdefu (angrier),abcdefu (angrier),GAYLE,2021-09-24,62,159836,0.671,0.0658,0.599,0.0,0.101,0.448,-6.18,0.0405,121.849,4,3,happy,0.04878048780487805,0.04878048780487805,0.14634146341463414,0.12195121951219512,0.12195121951219512,0.04878048780487805,0.1951219512195122,0.12195121951219512,0.07317073170731707,0.07317073170731707
100,66Ae3p10Em3KdTaM787Ptx,this is what heartbreak feels like,this is what heartbreak feels like (432Hz),JVKE,2022-10-04,60,157636,0.707,0.578,0.474,0.0,0.11,0.538,-4.603,0.0672,109.991,1,4,happy,0.0736196319018405,0.09815950920245399,0.22699386503067484,0.06748466257668712,0.049079754601226995,0.03680981595092025,0.1165644171779141,0.147239263803681,0.1165644171779141,0.06748466257668712
101,76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa (Deluxe),Dua Lipa,2017-06-02,77,217946,0.836,0.0403,0.544,0.0,0.0824,0.51,-5.975,0.0943,97.028,7,4,happy,0.0821917808219178,0.0136986301369863,0.2328767123287671,0.0684931506849315,0.0273972602739726,0.0273972602739726,0.1780821917808219,0.1232876712328767,0.1506849315068493,0.0958904109589041
102,6Jkm5kUldvIqxzI1Pa7nXH,10 Things I Hate About You,10 Things I Hate About You,Leah Kate,2022-03-23,4,157138,0.544,0.00991,0.786,0.0,0.169,0.446,-2.97,0.0501,153.967,8,4,happy,0.08235294117647059,0.058823529411764705,0.27058823529411763,0.08235294117647059,0.10588235294117647,0.011764705882352941,0.1411764705882353,0.15294117647058825,0.08235294117647059,0.011764705882352941
103,5MWXOo8DJwgODtPGaietNz,cinderella's dead,cinderella's dead,EMELINE,2022-04-01,67,120666,0.596,0.33,0.607,0.0,0.103,0.531,-6.179,0.168,119.882,6,4,happy,0.014388489208633094,0.18705035971223022,0.2158273381294964,0.17985611510791366,0.16546762589928057,0.007194244604316547,0.02158273381294964,0.15827338129496402,0.014388489208633094,0.03597122302158273
104,6FZDfxM3a3UCqtzo5pxSLZ,Without Me,Manic,Halsey,2020-01-17,77,201660,0.752,0.293,0.488,9.2e-06,0.0936,0.533,-7.05,0.0705,136.07,6,4,happy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,20R4HfKloPKgXDqU7UKk3x,Therefore I Am,Happier Than Ever,Billie Eilish,2021-07-30,73,173539,0.879,0.227,0.365,0.135,0.0583,0.663,-7.781,0.0924,94.016,2,4,happy,0.1375,0.05,0.15,0.0375,0.125,0.0125,0.175,0.125,0.1375,0.05
106,7aGyRfJWtLqgJaZoG9lJhE,Mad at Disney,Mad at Disney,salem ilese,2020-07-24,2,136838,0.738,0.424,0.621,7.39e-06,0.692,0.715,-7.313,0.0486,113.968,0,4,happy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,4ZtFanR9U6ndgddUvNcjcG,good 4 u,SOUR,Olivia Rodrigo,2021-05-21,82,178146,0.563,0.335,0.664,0.0,0.0849,0.688,-5.044,0.154,166.928,9,4,happy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,Don't Start Now,Dua Lipa,2019-10-31,71,183290,0.794,0.0125,0.793,0.0,0.0952,0.677,-4.521,0.0842,123.941,11,4,happy,0.1694915254237288,0.1694915254237288,0.15254237288135594,0.15254237288135594,0.03389830508474576,0.03389830508474576,0.0847457627118644,0.0,0.03389830508474576,0.1694915254237288
109,0AUvWawuP0ibk4SQ3sIZjk,Daisy,Daisy,Ashnikko,2020-07-09,61,146523,0.834,0.235,0.663,0.0,0.372,0.774,-6.143,0.133,121.876,8,4,happy,0.038461538461538464,0.11538461538461539,0.2153846153846154,0.12307692307692308,0.09230769230769231,0.038461538461538464,0.16923076923076924,0.046153846153846156,0.08461538461538462,0.07692307692307693
110,4fkM7M4Uo5AUASnnsRC7EZ,Not Your Barbie Girl,Not Your Barbie Girl,Ava Max,2018-08-13,63,186520,0.745,0.103,0.642,0.0,0.0335,0.35,-4.138,0.0506,120.063,6,4,happy,0.16279069767441862,0.09302325581395349,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.3488372093023256,0.0,0.11627906976744186,0.11627906976744186
111,534P1wgOzlgSogu8At0B6b,I've Had Enough,I've Had Enough,Melina KB,2021-03-12,58,210828,0.742,0.26,0.607,0.0,0.0884,0.667,-5.744,0.0686,170.055,10,3,happy,0.05217391304347826,0.06956521739130435,0.17391304347826086,0.08695652173913043,0.10434782608695652,0.043478260869565216,0.22608695652173913,0.043478260869565216,0.12173913043478261,0.0782608695652174
112,3HWzoMvoF3TQfYg4UPszDq,Truth Hurts,Cuz I Love You (Super Deluxe),Lizzo,2019-04-19,68,173325,0.715,0.11,0.624,0.0,0.123,0.412,-3.046,0.114,158.087,4,4,happy,0.05737704918032787,0.12295081967213115,0.1557377049180328,0.13114754098360656,0.12295081967213115,0.07377049180327869,0.14754098360655737,0.05737704918032787,0.06557377049180328,0.06557377049180328
113,0yvPEnB032fojLfVluFjUv,Sorry Not Sorry,Tell Me You Love Me,Demi Lovato,2017-09-29,70,203760,0.705,0.0242,0.643,0.0,0.262,0.884,-6.929,0.232,143.944,11,4,happy,0.026595744680851064,0.15425531914893617,0.22340425531914893,0.1276595744680851,0.18085106382978725,0.02127659574468085,0.06382978723404255,0.14893617021276595,0.02127659574468085,0.031914893617021274
114,6xsEAm6w9oMQYYg3jkEkMT,Bad Blood,Bad Blood,Taylor Swift,2015-05-17,64,200106,0.654,0.0294,0.655,0.0,0.139,0.221,-7.388,0.106,170.16,11,4,happy,0.0335195530726257,0.12290502793296089,0.1340782122905028,0.12290502793296089,0.12290502793296089,0.01675977653631285,0.1564245810055866,0.11173184357541899,0.1564245810055866,0.0223463687150838
115,23T0OX7QOiIUFShSzbJ5Uo,I Hope,Goldmine,Gabby Barrett,2020-06-19,68,210772,0.466,0.0951,0.536,0.0,0.114,0.377,-6.227,0.0429,75.998,6,4,happy,0.1356382978723404,0.05851063829787234,0.08776595744680851,0.06382978723404255,0.047872340425531915,0.1595744680851064,0.14361702127659576,0.0398936170212766,0.13031914893617022,0.13297872340425532
116,45bE4HXI0AwGZXfZtMp8JR,you broke me first,you broke me first,Tate McRae,2020-04-17,18,169265,0.667,0.785,0.373,0.0,0.0906,0.0823,-9.389,0.05,124.148,4,4,happy,0.014492753623188406,0.2028985507246377,0.2463768115942029,0.2028985507246377,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.07246376811594203,0.0,0.043478260869565216
117,3OHfY25tqY28d16oZczHc8,Kill Bill,SOS,SZA,2022-12-09,77,153946,0.644,0.0543,0.728,0.169,0.161,0.43,-5.75,0.0351,88.993,8,4,happy,0.06097560975609756,0.12195121951219512,0.17073170731707318,0.13414634146341464,0.06097560975609756,0.0,0.1951219512195122,0.04878048780487805,0.14634146341463414,0.06097560975609756
118,5Z2MiIZ5I3jJvvmeWMLbOQ,Escapism.,Escapism. / The Thrill Is Gone.,RAYE,2022-10-12,24,272373,0.538,0.138,0.742,4.67e-05,0.0934,0.25,-5.355,0.114,96.107,2,4,happy,0.13559322033898305,0.14124293785310735,0.22033898305084745,0.1694915254237288,0.03954802259887006,0.011299435028248588,0.1694915254237288,0.022598870056497175,0.04519774011299435,0.04519774011299435
119,2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,Bangerz (Deluxe Version),Miley Cyrus,2013-10-04,78,221360,0.53,0.407,0.422,0.0,0.107,0.349,-6.262,0.0342,119.964,5,4,happy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,Enemy (with JID) [from the series Arcane League of Legends],Imagine Dragons,2021-10-28,73,173381,0.728,0.237,0.783,0.0,0.434,0.555,-4.424,0.266,77.011,11,4,happy,0.07647058823529412,0.14705882352941177,0.15294117647058825,0.07647058823529412,0.13529411764705881,0.052941176470588235,0.11764705882352941,0.11764705882352941,0.047058823529411764,0.07647058823529412
121,6wNeKPXF0RDKyvfKfri5hf,Dollhouse,Cry Baby (Deluxe Edition),Melanie Martinez,2015-08-14,72,231853,0.725,0.22,0.708,0.0,0.777,0.555,-5.331,0.0756,130.029,5,4,happy,0.20987654320987653,0.012345679012345678,0.07407407407407407,0.012345679012345678,0.024691358024691357,0.07407407407407407,0.20987654320987653,0.024691358024691357,0.20987654320987653,0.14814814814814814
122,0lUSd7TCG8srh6HpIAEIWL,Power,Glory Days (Expanded Edition),Little Mix,2016-11-18,70,247840,0.566,0.0372,0.855,0.000157,0.181,0.517,-4.016,0.211,172.966,7,4,happy,0.07777777777777778,0.08333333333333333,0.16111111111111112,0.1111111111111111,0.14444444444444443,0.06111111111111111,0.1111111111111111,0.08888888888888889,0.07222222222222222,0.08888888888888889
123,59tskctgqUmjCWAwhzYAFm,Looking at Me,Singular Act II,Sabrina Carpenter,2019-07-19,77,181120,0.681,0.00398,0.798,5.11e-06,0.0542,0.516,-4.367,0.0375,105.99,2,4,happy,0.06578947368421052,0.09210526315789473,0.18421052631578946,0.13157894736842105,0.039473684210526314,0.07894736842105263,0.23684210526315788,0.0,0.11842105263157894,0.05263157894736842
124,5lAnYvAIkSDNXqfo7DyFUm,Ain't Shit,Planet Her,Doja Cat,2021-06-25,73,174253,0.855,0.506,0.488,0.0,0.347,0.619,-4.601,0.208,124.097,3,4,happy,0.057692307692307696,0.057692307692307696,0.2403846153846154,0.057692307692307696,0.18269230769230768,0.0,0.08653846153846154,0.19230769230769232,0.0673076923076923,0.057692307692307696
125,7FGIEAVXfegxngH9Jg6VwA,What A Shame,What A Shame,Leyla Blue,2020-12-09,59,177200,0.699,0.315,0.463,0.0,0.0803,0.565,-7.828,0.475,143.99,0,4,happy,0.013888888888888888,0.1597222222222222,0.2222222222222222,0.1736111111111111,0.013888888888888888,0.027777777777777776,0.09722222222222222,0.1597222222222222,0.08333333333333333,0.04861111111111111
126,360Wr96ywrCQq4kTAJ8Pq6,Pacify Her,Cry Baby (Deluxe Edition),Melanie Martinez,2015-08-14,74,220013,0.576,0.0467,0.593,0.000767,0.237,0.373,-6.024,0.0306,157.993,9,4,happy,0.08602150537634409,0.03225806451612903,0.21505376344086022,0.043010752688172046,0.1827956989247312,0.010752688172043012,0.17204301075268819,0.13978494623655913,0.10752688172043011,0.010752688172043012
127,0Qh38w01QRXK6KHIv0e3hb,What About Us,Beautiful Trauma,P!nk,2017-10-13,73,269600,0.491,0.0281,0.588,2.01e-06,0.0906,0.193,-6.177,0.0506,113.608,1,4,happy,0.0958904109589041,0.0958904109589041,0.0958904109589041,0.1095890410958904,0.0958904109589041,0.0684931506849315,0.1095890410958904,0.0547945205479452,0.1095890410958904,0.1643835616438356
128,198ZUXC5jCr5DiQNlKBiNV,Get Down,Six: The Musical (Studio Cast Recording),SIX,2018-08-31,57,253993,0.898,0.00986,0.406,0.0,0.0509,0.39,-9.905,0.102,102.985,4,4,happy,0.14492753623188406,0.07246376811594203,0.07246376811594203,0.07246376811594203,0.0,0.028985507246376812,0.34782608695652173,0.0,0.2608695652173913,0.0
129,23L5CiUhw2jV1OIMwthR3S,In the Name of Love,In the Name of Love,Martin Garrix,2016-07-29,78,195706,0.501,0.109,0.519,0.0,0.454,0.168,-5.88,0.0409,133.99,4,4,happy,0.021739130434782608,0.13043478260869565,0.14130434782608695,0.09782608695652174,0.08695652173913043,0.03260869565217391,0.2391304347826087,0.043478260869565216,0.1956521739130435,0.010869565217391304
130,4svaKoxMMP7ImmKrD5hfQu,Victoria's Secret,Victoria’s Secret,Jax,2022-06-30,61,175934,0.586,0.00655,0.556,0.0,0.0836,0.517,-7.639,0.0592,167.018,6,4,happy,0.23636363636363636,0.05454545454545454,0.09090909090909091,0.01818181818181818,0.14545454545454545,0.09090909090909091,0.14545454545454545,0.03636363636363636,0.09090909090909091,0.09090909090909091
131,3Jb00jDoYOA7xHq4L2mWpZ,AVA (Sped Up),AVA (Sped Up),Natalie Jane,2022-12-02,40,137594,0.675,0.147,0.477,4.76e-05,0.0864,0.334,-5.684,0.0377,100.748,11,4,happy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,78qd8dvwea0Gosb6Fe6j3k,Boss Bitch,Boss Bitch,Doja Cat,2020-01-23,74,134239,0.707,0.127,0.955,0.0,0.202,0.575,-4.593,0.222,125.989,10,4,happy,0.038461538461538464,0.13286713286713286,0.17132867132867133,0.13986013986013987,0.14685314685314685,0.027972027972027972,0.15734265734265734,0.12937062937062938,0.03146853146853147,0.024475524475524476
133,1V6gIisPpYqgFeWbMLI0bA,Heart Attack,Demi,Demi Lovato,2013-01-01,78,210840,0.504,0.0738,0.785,0.0,0.239,0.502,-4.802,0.104,173.968,8,4,happy,0.09090909090909091,0.16233766233766234,0.23376623376623376,0.09090909090909091,0.1038961038961039,0.03896103896103896,0.11038961038961038,0.012987012987012988,0.09090909090909091,0.06493506493506493
134,1ue7zm5TVVvmoQV8lK6K2H,Pretty Girl,Pretty Girl,Maggie Lindemann,2016-09-30,58,219428,0.456,0.298,0.764,0.0,0.229,0.383,-3.584,0.148,124.971,10,5,happy,0.17543859649122806,0.03508771929824561,0.14035087719298245,0.08771929824561403,0.03508771929824561,0.03508771929824561,0.14035087719298245,0.07017543859649122,0.14035087719298245,0.14035087719298245
135,4uqh9bualXNHXXwO2wPorc,Daisies,Daisies,Katy Perry,2020-05-15,53,173123,0.639,0.0837,0.546,0.0,0.122,0.149,-5.382,0.0407,122.179,1,4,happy,0.10204081632653061,0.05102040816326531,0.1326530612244898,0.09183673469387756,0.08163265306122448,0.07142857142857142,0.17346938775510204,0.02040816326530612,0.14285714285714285,0.1326530612244898
136,2YyLNljkMy2viVcXoFGTDY,Tears of Gold,Tears of Gold,Faouzia,2019-11-20,64,176117,0.587,0.128,0.664,0.0,0.323,0.617,-5.698,0.0523,149.957,5,4,happy,0.036036036036036036,0.12612612612612611,0.23423423423423423,0.18018018018018017,0.0990990990990991,0.02702702702702703,0.10810810810810811,0.036036036036036036,0.08108108108108109,0.07207207207207207
137,27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus),Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2018-11-30,69,217466,0.601,0.00987,0.794,1.36e-06,0.388,0.244,-5.844,0.0671,114.066,7,4,happy,0.05844155844155844,0.15584415584415584,0.2077922077922078,0.24025974025974026,0.12987012987012986,0.025974025974025976,0.07142857142857142,0.032467532467532464,0.07142857142857142,0.006493506493506494
138,5r0cOO77xkM5jjHk67Z2Lt,"Baby, I'm Jealous (feat. Doja Cat)",Better Mistakes,Bebe Rexha,2021-05-07,58,175873,0.737,0.0398,0.867,0.0,0.32,0.506,-2.259,0.0458,98.05,11,4,happy,0.04918032786885246,0.0273224043715847,0.22404371584699453,0.02185792349726776,0.1912568306010929,0.0,0.14207650273224043,0.20765027322404372,0.13114754098360656,0.00546448087431694
139,6HU7h9RYOaPRFeh0R3UeAr,deja vu,SOUR,Olivia Rodrigo,2021-05-21,83,215506,0.442,0.584,0.612,5.7e-06,0.37,0.178,-7.222,0.112,180.917,2,4,happy,0.13580246913580246,0.04938271604938271,0.12345679012345678,0.037037037037037035,0.04938271604938271,0.04938271604938271,0.30864197530864196,0.07407407407407407,0.16049382716049382,0.012345679012345678
140,5ajjAnNRh8bxFvaVHzpPjh,Reckless,Reckless,Madison Beer,2021-06-04,71,203384,0.386,0.807,0.426,0.0,0.14,0.261,-6.642,0.0363,180.104,3,3,happy,0.07228915662650602,0.1566265060240964,0.18072289156626506,0.12048192771084337,0.12048192771084337,0.04819277108433735,0.0963855421686747,0.03614457831325301,0.07228915662650602,0.0963855421686747
141,12cZWGf5ZgLcKubEW9mx5q,HOPE,HOPE,NF,2023-02-16,66,264473,0.546,0.396,0.787,0.0,0.0619,0.497,-4.023,0.212,100.559,0,3,happy,0.09174311926605505,0.1743119266055046,0.2018348623853211,0.14678899082568808,0.06422018348623854,0.027522935779816515,0.13761467889908258,0.027522935779816515,0.05504587155963303,0.07339449541284404
142,6IbnUaczZBT34DhaD6S18F,Bubblegum Bitch,Electra Heart (Deluxe),MARINA,2012-04-27,74,154666,0.495,0.000219,0.856,0.0,0.103,0.609,-5.123,0.0311,158.024,0,4,happy,0.02654867256637168,0.06637168141592921,0.17699115044247787,0.13716814159292035,0.14601769911504425,0.05752212389380531,0.13716814159292035,0.04424778761061947,0.16371681415929204,0.04424778761061947
143,59CfNbkERJ3NoTXDvoURjj,Boyfriend,Boyfriend,Dove Cameron,2022-02-11,71,153000,0.345,0.232,0.612,0.0,0.194,0.232,-6.543,0.0608,179.773,7,3,happy,0.11320754716981132,0.11320754716981132,0.11320754716981132,0.07547169811320754,0.07547169811320754,0.09433962264150944,0.22641509433962265,0.03773584905660377,0.09433962264150944,0.05660377358490566
